Altium Designer Pick and Place Locations
C:\Users\Public\Documents\Altium\Projects\Mixed_Signal_Board_Project\Project Outputs for Mixed_Signal_Board_Project\Pick Place\Pick Place for Mixed_Signal_Board_PCB.txt
C102       CAP_30pF_%5_50V_0805_C0G/NP0_CER            TopLayer 0805_CAP                            2535.433      4070.866      90       "0805 30 pF 50 V ±5% Tolerance C0G/NP0 Surface Mount Multilayer Ceramic Capacitor"                          
C101       CAP_10nF_%10_50V_0805_X7R_CER               TopLayer 0805_CAP                            2921.260      4082.677      270      "CAP CER 10000PF 50V X7R 0805"                                                                              
C100       CAP_0.1uF_%20_50V_0805_X7R_CER              TopLayer 0805_CAP                            3334.646      4122.047      90       "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C99        2.2uF                                       TopLayer 0805_CAP                            3673.228      3559.055      0        "CAP CER 2.2UF 25V X5R 0805"                                                                                
C98        2.2uF                                       TopLayer 0805_CAP                            4425.197      3342.520      180      "CAP CER 2.2UF 25V X5R 0805"                                                                                
C97        CAP_100nF_50V_0805_C0G_CER                  TopLayer 0805_CAP                            3153.543      2641.732      270      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C96        CAP_10pF_%10_0805_50V_C0G/NPO_CER           TopLayer 0805_CAP                            3921.260      2566.929      0        "Surface Mount Ceramic Multilayer Capacitor 10pF 10% C0G 50V 0805 Paper T/R"                                
C95        CAP_100nF_50V_0805_C0G_CER                  TopLayer 0805_CAP                            4767.717      2405.512      90       "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C94        CAP_10pF_%10_0805_50V_C0G/NPO_CER           TopLayer 0805_CAP                            3759.843      2464.567      270      "Surface Mount Ceramic Multilayer Capacitor 10pF 10% C0G 50V 0805 Paper T/R"                                
C93        1uF                                         TopLayer 0805_CAP                            4354.331      2618.110      180      "???? 1uF(105) 1uF ±10% 25V 0805"                                                                           
C92        1uF                                         TopLayer 0805_CAP                            4192.913      2618.110      0        "???? 1uF(105) 1uF ±10% 25V 0805"                                                                           
C91        CAP_0.1uF_%20_50V_0805_X7R_CER              TopLayer 0805_CAP                            4354.331      2712.598      180      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C90        CAP_0.1uF_%20_50V_0805_X7R_CER              TopLayer 0805_CAP                            4192.913      2712.598      0        "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C89        CAP_0.1uF_%20_50V_0805_X7R_CER              TopLayer 0805_CAP                            3838.583      2712.598      0        "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C88        CAP_0.1uF_%20_50V_0805_X7R_CER              TopLayer 0805_CAP                            3539.370      2866.142      270      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C87        CAP_0.1uF_%20_50V_0805_X7R_CER              TopLayer 0805_CAP                            3543.307      3511.811      270      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C86        CAP_0.1uF_%20_50V_0805_X7R_CER              TopLayer 0805_CAP                            4377.953      2933.071      90       "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C85        CAP_0.1uF_%20_50V_0805_X7R_CER              TopLayer 0805_CAP                            4377.953      3460.630      270      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C84        CAP_0.1uF_%20_50V_0805_X7R_CER              TopLayer 0805_CAP                            3688.976      2712.598      180      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C83        CAP_4.7uF_%10_0805_25V_X7R_CER              TopLayer 0805_CAP                            4043.307      2712.598      0        "Cap 4.7UF 25VDC X7R 10% SMD 0805 Embossed Tape"                                                            
C82        CAP_20pF_5%_50V_0805_C0G/NP0_CER            TopLayer 0805_CAP                            4429.134      1228.347      270      "CAP CER 20PF 50V C0G/NP0 0805"                                                                             
C81        CAP_100nF_50V_0805_C0G_CER                  TopLayer 0805_CAP                            4803.150      1448.819      90       "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C80        CAP_20pF_5%_50V_0805_C0G/NP0_CER            TopLayer 0805_CAP                            3720.472      1220.473      270      "CAP CER 20PF 50V C0G/NP0 0805"                                                                             
C79        CAP_10nF_%10_50V_0805_X7R_CER               TopLayer 0805_CAP                            3771.653      1405.512      0        "CAP CER 10000PF 50V X7R 0805"                                                                              
C78        CAP_10nF_%10_50V_0805_X7R_CER               TopLayer 0805_CAP                            4173.228      1440.945      0        "CAP CER 10000PF 50V X7R 0805"                                                                              
C77        CAP_0.1uF_%20_50V_0805_X7R_CER              TopLayer 0805_CAP                            3795.276      1665.354      270      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C76        CAP_0.1uF_%20_50V_0805_X7R_CER              TopLayer 0805_CAP                            3951.890      2018.858      180      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C75        CAP_0.1uF_%20_50V_0805_X7R_CER              TopLayer 0805_CAP                            4374.016      1795.276      90       "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C74        1uF                                         TopLayer 0805_CAP                            4173.228      1358.268      0        "???? 1uF(105) 1uF ±10% 25V 0805"                                                                           
C73        1uF                                         TopLayer 0805_CAP                            3771.653      1488.189      0        "???? 1uF(105) 1uF ±10% 25V 0805"                                                                           
C72        CAP_4.7uF_%10_0805_25V_X7R_CER              TopLayer 0805_CAP                            3951.890      2101.535      180      "Cap 4.7UF 25VDC X7R 10% SMD 0805 Embossed Tape"                                                            
C71        1uF                                         TopLayer 0805_CAP                            5204.724      2267.716      0        "???? 1uF(105) 1uF ±10% 25V 0805"                                                                           
C70        CAP_0.1uF_%20_50V_0805_X7R_CER              TopLayer 0805_CAP                            5385.827      2267.716      180      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C69        CAP_0.1uF_%20_50V_0805_X7R_CER              TopLayer 0805_CAP                            5665.354      2629.921      270      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C68        1uF                                         TopLayer 0805_CAP                            5767.717      2629.921      270      "???? 1uF(105) 1uF ±10% 25V 0805"                                                                           
C67        1uF                                         TopLayer 0805_CAP                            5874.016      2629.921      270      "???? 1uF(105) 1uF ±10% 25V 0805"                                                                           
C66        CAP_0.1uF_%20_50V_0805_X7R_CER              TopLayer 0805_CAP                            5874.016      2413.386      90       "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C65        CAP_0.1uF_%20_50V_0805_X7R_CER              TopLayer 0805_CAP                            6755.905      2681.102      270      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C64        1uF                                         TopLayer 0805_CAP                            6740.158      2492.126      90       "???? 1uF(105) 1uF ±10% 25V 0805"                                                                           
C63        CAP_10uF_10%_1206_10V_TANT                  TopLayer 1206_TANT_CAP                       4980.315      2267.716      0        "Cap Tant Solid 10uF 10V A CASE 10% (3.2 X 1.6 X 1.6mm) Inward L SMD 3216-18 3 Ohm 125C T/R"                
C62        CAP_10uF_10%_1206_10V_TANT                  TopLayer 1206_TANT_CAP                       5665.354      2405.512      270      "Cap Tant Solid 10uF 10V A CASE 10% (3.2 X 1.6 X 1.6mm) Inward L SMD 3216-18 3 Ohm 125C T/R"                
C61        CAP_10uF_10%_1206_10V_TANT                  TopLayer 1206_TANT_CAP                       5767.717      2405.512      270      "Cap Tant Solid 10uF 10V A CASE 10% (3.2 X 1.6 X 1.6mm) Inward L SMD 3216-18 3 Ohm 125C T/R"                
C60        CAP_10uF_10%_1206_10V_TANT                  TopLayer 1206_TANT_CAP                       6870.079      2685.039      90       "Cap Tant Solid 10uF 10V A CASE 10% (3.2 X 1.6 X 1.6mm) Inward L SMD 3216-18 3 Ohm 125C T/R"                
C59        CAP_330uF_%20_25V_ALUM_SMD                  TopLayer RADIAL-2_8MMX10MM                   6574.803      1940.945      270      "CAP.EL.330uF 25V 8x10 105C 5000Hrs SMD AECQ-200"                                                           
C58        CAP_100uF_%20_25V_ALUM_SMD                  TopLayer RADIAL-2_6.3MMX7.7MM                5007.874      1381.890      270      "CAP.EL.100uF 25V 6.3x7.7 105C 5000HRS SMD"                                                                 
C57        CAP_100uF_%20_25V_ALUM_SMD                  TopLayer RADIAL-2_6.3MMX7.7MM                5330.709      1381.890      270      "CAP.EL.100uF 25V 6.3x7.7 105C 5000HRS SMD"                                                                 
C56        CAP_100uF_%20_25V_ALUM_SMD                  TopLayer RADIAL-2_6.3MMX7.7MM                5696.850      1381.890      270      "CAP.EL.100uF 25V 6.3x7.7 105C 5000HRS SMD"                                                                 
C55        CAP_100uF_%20_25V_ALUM_SMD                  TopLayer RADIAL-2_6.3MMX7.7MM                6062.992      1381.890      270      "CAP.EL.100uF 25V 6.3x7.7 105C 5000HRS SMD"                                                                 
C54        CAP_0.47uF_%10_0805_25V_X7R_CER             TopLayer 0805_CAP                            5681.102      4653.543      180      "Cap Ceramic 0.47uF 25V X7R 10% SMD 0805 125°C Embossed Plastic T/R"                                        
C53        CAP_0.1uF_50V_0805_X7R_CER                  TopLayer 0805_CAP                            5877.953      4181.102      180      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C52        CAP_0.1uF_50V_0805_X7R_CER                  TopLayer 0805_CAP                            5877.953      4082.677      180      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C51        CAP_100uF_%20_25V_ALUM_SMD                  TopLayer RADIAL-2_6.3MMX7.7MM                6149.606      4470.472      90       "CAP.EL.100uF 25V 6.3x7.7 105C 5000HRS SMD"                                                                 
C50        CAP_0.47uF_%10_0805_25V_X7R_CER             TopLayer 0805_CAP                            4673.228      4633.858      180      "Cap Ceramic 0.47uF 25V X7R 10% SMD 0805 125°C Embossed Plastic T/R"                                        
C49        CAP_0.1uF_50V_0805_X7R_CER                  TopLayer 0805_CAP                            4866.142      4082.677      180      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C48        CAP_0.1uF_50V_0805_X7R_CER                  TopLayer 0805_CAP                            4866.142      4181.102      180      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C47        CAP_100uF_%20_25V_ALUM_SMD                  TopLayer RADIAL-2_6.3MMX7.7MM                5110.236      4470.472      90       "CAP.EL.100uF 25V 6.3x7.7 105C 5000HRS SMD"                                                                 
C46        1uF                                         TopLayer 0805_CAP                            2023.622      2940.945      0        "???? 1uF(105) 1uF ±10% 25V 0805"                                                                           
C45        CAP_0.1uF_50V_0805_X7R_CER                  TopLayer 0805_CAP                            1826.772      2740.157      90       "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C44        CAP_150pF_%5_50V_0805_C0G/NP0_CER           TopLayer 0805_CAP                            2492.126      2854.331      90       "???? 150pF(151) 150pF ±5% 50V C0G(NP0) 0805"                                                               
C43        CAP_150pF_%5_50V_0805_C0G/NP0_CER           TopLayer 0805_CAP                            2574.803      2854.331      90       "???? 150pF(151) 150pF ±5% 50V C0G(NP0) 0805"                                                               
C42        CAP_1uF_10%_16V_1206_TANT                   TopLayer 1206_TANT_CAP                       2299.213      2862.205      270      "CAP TANT 1UF 10% 16V 1206"                                                                                 
C41        CAP_10uF_10V_10%_1206_TANT                  TopLayer 1206_TANT_CAP                       2192.913      2862.205      270      "Cap Tant Solid 10uF 10V A CASE 10% (3.2 X 1.6 X 1.6mm) Inward L SMD 3216-18 3 Ohm 125C T/R"                
C40        CAP_1uF_10%_16V_1206_TANT                   TopLayer 1206_TANT_CAP                       2259.843      3460.630      90       "CAP TANT 1UF 10% 16V 1206"                                                                                 
C39        1uF                                         TopLayer 0805_CAP                            2374.016      2704.724      180      "???? 1uF(105) 1uF ±10% 25V 0805"                                                                           
C38        CAP_10nF_%10_50V_0805_X7R_CER               TopLayer 0805_CAP                            2208.661      2602.362      180      "CAP CER 10000PF 50V X7R 0805"                                                                              
C37        1uF                                         TopLayer 0805_CAP                            2543.307      2704.724      180      "???? 1uF(105) 1uF ±10% 25V 0805"                                                                           
C36        CAP_1uF_10%_16V_1206_TANT                   TopLayer 1206_TANT_CAP                       2165.354      3370.079      90       "CAP TANT 1UF 10% 16V 1206"                                                                                 
C35        CAP_22nF_50V_0805_X7R_CER                   TopLayer 0805_CAP                            1921.260      3346.457      90       "Cap Ceramic 0.022uF 50V X7R 10% Pad SMD 0805 125C T/R"                                                     
C34        CAP_0.1uF_50V_0805_X7R_CER                  TopLayer 0805_CAP                            2566.929      3413.386      180      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C33        CAP_0.1uF_50V_0805_X7R_CER                  TopLayer 0805_CAP                            2393.701      3413.386      0        "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C32        CAP_0.1uF_50V_0805_X7R_CER                  TopLayer 0805_CAP                            2763.780      3015.748      90       "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C31        CAP_10uF_10V_10%_1206_TANT                  TopLayer 1206_TANT_CAP                       2425.197      3511.811      180      "Cap Tant Solid 10uF 10V A CASE 10% (3.2 X 1.6 X 1.6mm) Inward L SMD 3216-18 3 Ohm 125C T/R"                
C30        CAP_0.1uF_50V_0805_X7R_CER                  TopLayer 0805_CAP                            2192.913      3114.173      90       "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C29        CAP_0.1uF_50V_0805_X7R_CER                  TopLayer 0805_CAP                            2291.339      3114.173      90       "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C28        CAP_0.1uF_50V_0805_X7R_CER                  TopLayer 0805_CAP                            2763.780      3181.102      270      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C27        CAP_1uF_10%_16V_1206_TANT                   TopLayer 1206_TANT_CAP                       2106.299      3102.362      270      "CAP TANT 1UF 10% 16V 1206"                                                                                 
C26        CAP_1uF_10%_16V_1206_TANT                   TopLayer 1206_TANT_CAP                       2885.827      3188.976      90       "CAP TANT 1UF 10% 16V 1206"                                                                                 
C25        CAP_22nF_50V_0805_X7R_CER                   TopLayer 0805_CAP                            1921.260      3149.606      270      "Cap Ceramic 0.022uF 50V X7R 10% Pad SMD 0805 125C T/R"                                                     
C24        CAP_10nF_%10_50V_0805_X7R_CER               TopLayer 0805_CAP                            3440.945      4287.402      270      "CAP CER 10000PF 50V X7R 0805"                                                                              
C23        CAP_220pF_50V_0805_C0G/NP0_CER              TopLayer 0805_CAP                            4000.000      4736.220      0        "CAP CER 220PF 50V C0G/NP0 0805"                                                                            
C22        CAP_0.1uF_50V_0805_X7R_CER                  TopLayer 0805_CAP                            4090.551      4641.732      0        "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C21        CAP_220pF_50V_0805_C0G/NP0_CER              TopLayer 0805_CAP                            4181.102      4736.220      0        "CAP CER 220PF 50V C0G/NP0 0805"                                                                            
C20        CAP_220pF_50V_0805_C0G/NP0_CER              TopLayer 0805_CAP                            3641.732      4736.221      0        "CAP CER 220PF 50V C0G/NP0 0805"                                                                            
C19        CAP_0.1uF_50V_0805_X7R_CER                  TopLayer 0805_CAP                            3665.354      4468.504      90       "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C18        CAP_0.1uF_50V_0805_X7R_CER                  TopLayer 0805_CAP                            3665.354      4299.213      270      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C17        CAP_10uF_10V_10%_1206_TANT                  TopLayer 1206_TANT_CAP                       3570.866      4472.441      270      "Cap Tant Solid 10uF 10V A CASE 10% (3.2 X 1.6 X 1.6mm) Inward L SMD 3216-18 3 Ohm 125C T/R"                
C16        CAP_10uF_10V_10%_1206_TANT                  TopLayer 1206_TANT_CAP                       3570.866      4271.654      90       "Cap Tant Solid 10uF 10V A CASE 10% (3.2 X 1.6 X 1.6mm) Inward L SMD 3216-18 3 Ohm 125C T/R"                
C15        CAP_0.1uF_50V_0805_X7R_CER                  TopLayer 0805_CAP                            3728.346      4641.732      0        "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C14        CAP_220pF_50V_0805_C0G/NP0_CER              TopLayer 0805_CAP                            3818.898      4736.221      0        "CAP CER 220PF 50V C0G/NP0 0805"                                                                            
C13        CAP_0.1uF_50V_0805_X7R_CER                  TopLayer 0805_CAP                            6397.638      3732.283      0        "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C12        CAP_0.1uF_50V_0805_X7R_CER                  TopLayer 0805_CAP                            6389.764      2881.890      0        "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C11        CAP_0.1uF_%20_50V_0805_X7R_CER              TopLayer 0805_CAP                            4838.583      3251.968      270      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C10        CAP_0.1uF_%20_50V_0805_X7R_CER              TopLayer 0805_CAP                            5578.740      3212.598      180      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C9         CAP_0.1uF_%20_50V_0805_X7R_CER              TopLayer 0805_CAP                            5586.614      3503.937      180      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C8         CAP_10uF_10V_10%_1206_TANT                  TopLayer 1206_TANT_CAP                       5594.488      3413.386      0        "Cap Tant Solid 10uF 10V A CASE 10% (3.2 X 1.6 X 1.6mm) Inward L SMD 3216-18 3 Ohm 125C T/R"                
C7         CAP_0.1uF_50V_0805_X7R_CER                  TopLayer 0805_CAP                            5681.102      2972.441      180      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C6         CAP_0.1uF_50V_0805_X7R_CER                  TopLayer 0805_CAP                            5200.787      3692.913      90       "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C5         CAP_0.1uF_50V_0805_X7R_CER                  TopLayer 0805_CAP                            5681.102      3098.425      180      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C4         CAP_10nF_%10_50V_0805_X7R_CER               TopLayer 0805_CAP                            5165.354      3468.504      0        "CAP CER 10000PF 50V X7R 0805"                                                                              
C3         CAP_0.1uF_%20_50V_0805_X7R_CER              TopLayer 0805_CAP                            5578.740      3318.898      180      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C2         CAP_0.1uF_%20_50V_0805_X7R_CER              TopLayer 0805_CAP                            4838.583      3031.496      270      "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
C1         CAP_0.1uF_%20_50V_0805_X7R_CER              TopLayer 0805_CAP                            5165.354      3551.181      0        "Cap Ceramic 0.1uF 50V X7R 20% SMD 0805 125C Paper T/R"                                                     
